0	0	0	0.12276	0	0	0	0.054107	0.00017708	0	0	0	0.011531	0	0	0	0	0	0.0017743	0	0	0.33369	0	0.56502	0	0.00070973	0	0	0	0.12808	0.0010646	0.62409	0	0.00035487	0.00088681	0	0	0	0.0017743	0	0.016498	0	0.0086924	0	0	0	0	0	0.0028382	0	0.21412	0	0.02519	0	0	0.15487	0	0	0	0	0	0.058364	0	0	0	0	0	0.031754	0	0	0	0	0	0.11868	0	0	0	0	0	0	0	0	0	0	0.39276	0	0.0094022	0	0.090474	0	0	0	0	0	0	0	0	0	0.016143	0	0	0	0.010644	0	0	0	0	0	0	0.00017708	0	0.030868	0	0.01224	0	0.00088681	0	0.16977	0	0	0	0	0.01295	0.0039028	0	0.05251	0.00088681	0.070428	0	0.45184	0	0	0	0.65656	0	0	0.041334	0	0.00053194	0	0	0	0.0056764	0	0	0	0.034948	0	0.00053194	0	0	0	0	0	0.099166	0	0.020046	0	0	0	0.015256	0	0	0	0.011531	0	0	0	0	0	0	0.014902	0	0.66152	0.00017708	0	0	0.00035487	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026965	0.00035487	0.62586	0	0	0	0.020401	0	0	0	0	0	0	0	0	0	0.0014195	0.77186	0	0	0	0	0	0.00017708	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065992	0	0	0	0.63207	0.0053223	0.014192	0.00035487	0.05801	0.0019514	0	0	0	0	0	0	0	0.0090473	0	0	0.48643	0.0051445	0	0.00017708	0	0	0	0.00017708	0.57318	0	0.0058542	0	0.09349	0	0.0012417	0	0	0	0	0	0.0049674	0	0	0.081072	0.20365	0	0	1	0	0	0	0.0035479	0	0.06759	0	0	0	0.0035479	0	0	0	0	0	0	0.00035487	0	0	0	0	0	0	0.023417	0	0	0	0	0	0	0	0.00053194	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0.050914	0.00017708	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0.064396	0.0023063	0.00035487	0	0.0037257	0	0	0	0	0	0	0	0.06138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0.0026611	0.00017708	0	0	0	0.012773	0	0.0074508	0	0	0	0	0	0.0081605	0	0.00035487	0	0.013305	0	0.012418	0	0.072911	0	0.024659	0	0	0	0.0015965	0	0	0	0	0	0	0	0	0	0.069895	0	0.0044348	0	0.0033709	0.00053194	0.085329	0	0.0049674	0	0.07983	0	0.025368	0	0.49459	0	0.020933	0	0	0	0	0.00035487	0.0014195	0	0	0	0	0	0	0	0	0.21785	0.0014195	0.086926	0	0.29732	0.00088681	0.015966	0.00017708	0	0	0	0	0.025545	0.0076278	0	0	0.1586	0.00017708	0.032286	0.00035487	0.63544	0.0010646	0.0062091	0	0.016321	0.00017708	0	0	0	0	0	0.00035487	0.0026611	0.0021285	0.037786	0	0.011176	0	0.00088681	0	0	0	0	0	0.045059	0	0	0.0021285	0.0092251	0.10644	0.037786	0.041689	0.471	0.027852	0.0017743	0.012773	0.072201	0	0.0015965	0.3681	0	0.0026611	0	0.034238	0.00035487	0	0	0.0026611	0	0	0	0	0	0	0	0	0	0.036189	0	0.022352	0.0040799	0	0	0.00070973	0.00017708	0	0	0	0	0.00053194	0	0.0028382	0	0	0	0.056236	0	0.028207	0	0	0.0026611	0	0	0	0	0	0	0	0	0	0	0.0042577	0.0049674	0.55136	0	0	0.0037257	0.016853	0	0	0	0	0	0	0.00070973	0.04027	0.047366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089232	0.15913	0.068476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053194	0	0.00070973	0	0	0	0	0	0	0	0	0	0	0	0.00035487	0	0	0	0.0017743	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035487	0	0	0	0	0	0.0010646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053194	0	0.07504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035487	0	0.0010646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053194	0	0	0.0010646	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0	0.00053194	0	0	0	0	0	0.00070973	0	0	0	0	0	0	0	0.0012417	0	0	0	0.00053194	0	0	0	0.082668	0	0.048785	0	0	0	0	0	0	0	0	0	0	0	0.00035487	0	0	0	0.0017743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010467	0	0	0	0	0	0	0	0.030158	0	0.0014195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035487	0	0.0040799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0.00035487	0	0.00053194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010112	0	0.0019514	0	0.00070973	0	0	0	0.14919	0.025545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0.00017708	0	0	0	0	0	0	0.05659	0.15345	0.17509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046125	0	0.0054994	0	0	0	0.067767	0.0046125	0.011708	0.0074508	0	0	0	0	0	0	0	0	0.00017708	0	0.0010646	0	0	0	0	0	0.00035487	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0.00017708	0	0	0	0	0	0	0.0014195	0.0012417	0	0	0	0.018627	0.076459	0.020401	0.11141	0.091538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0	0	0	0.00053194	0	0	0	0.023594	0	0.09686	0	0.00035487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057832	0	0.15416	0	0.021643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017563	0	0.0083376	0	0	0	0.054639	0	0	0	0.00088681	0	0.17492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01224	0	0	0	0	0	0	0	0	0	0.035125	0	0.0015965	0	0.0083376	0	0.10449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053194	0	0	0	0.0037257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042577	0	0	0	0.01295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14263	0	0.028738	0	0	0	0.0012417	0	0.00017708	0	0.042398	0.0047896	0	0	0.019869	0	0.020756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019514	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015965	0	0	0	0	0	0	0	0.01224	0	0.0017743	0	0	0	0	0.00017708	0	0	0.065638	0	0.0056764	0	0.00035487	0	0.0047896	0	0	0.22015	0	0.00053194	0	0	0	0	0	0	0	0.010112	0	0	0	0	0	0.09615	0	0.0049674	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072201	0	0.0072737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00088681	0	0	0	0	0	0	0.003016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0069188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024481	0	0	0.00017708	0	0	0	0	0	0	0	0	0.015788	0	0	0	0.018095	0	0	0.00017708	0	0	0	0	0.059429	0	0	0	0.00070973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036899	0	0	0	0	0	0	0	0	0	0	0	0.0086924	0	0	0	0.015079	0	0	0	0	0	0	0	0.0040799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011531	0	0	0	0	0	0	0	0	0	0	0	0.0012417	0	0	0	0	0	0	0	0	0	0	0	0.010112	0	0.075217	0	0	0	0	0.00053194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013128	0	0.0033709	0	0	0	0	0	0.0078056	0	0.04435	0	0	0.0092251	0	0.0017743	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25776	0	0.035302	0	0.076104	0	0	0	0	0.0017743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031577	0.00017708	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0.0012417	0.023594	0.00035487	0.0044348	0	0	0	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0.012063	0	0.0069188	0	0.046124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0078056	0	0.019869	0	0	0	0	0	0	0	0.017918	0	0.020046	0	0.0054994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14174	0	0	0	0	0	0	0	0	0	0.012063	0	0.059074	0	0	0.012418	0	0.053397	0	0	0	0.012595	0	0	0	0	0	0	0	0	0	0.011708	0	0.041689	0	0	0	0.0078056	0	0	0	0	0	0.00053194	0	0	0	0.19798	0.0083376	0.11762	0.01366	0.032819	0	0.00017708	0	0.0031931	0	0.092957	0.00088681	0.33085	0.01295	0.019869	0.0017743	0.069363	0	0.0074508	0.00053194	0	0	0.0015965	0	0.0049674	0	0.15984	0	0.063154	0	0.010112	0.0023063	0.0079827	0	0	0.0063862	0.0039028	0.029448	0	0	0	0.0023063	0	0	0	0	0	0	0	0	0	0.00035487	0	0.01366	0	0	0	0.0044348	0	0	0	0	0	0	0	0	0	0.031223	0.26574	0.0086924	0.20224	0	0.024304	0	0	0	0	0	0.11141	0.038673	0.20383	0	0	0.00017708	0.16392	0.00035487	0.042221	0	0	0	0	0.00017708	0.00017708	0.01224	0.096328	0.012773	0.037432	0	0.0046125	0.0033709	0.0019514	0.43498	0	0.0040799	0	0.010822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13731	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010822	0	0.0037257	0	0	0	0	0	0	0	0.081781	0.0060313	0	0	0.062799	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15398	0.146	0	0	0.00053194	0	0	0	0	0	0	0	0	0	0.033174	0.1201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02519	0	0.0070959	0	0.0010646	0	0.00017708	0	0	0.020756	0.16534	0.16782	0	0	0	0	0	0.0010646	0	0.10147	0	0.0046125	0	0	0	0.0076278	0	0.068299	0	0	0	0	0	0.037254	0.00053194	0	0	0.00035487	0	0.00035487	0	0.024481	0	0.041866	0.0079827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018981	0.012773	0.13713	0	0.021465	0.0021285	0.40429	0	0.014192	0	0.012063	0	0.0023063	0	0.45326	0	0	0	0.02732	0	0.016321	0.028384	0.035834	0.00053194	0.0028382	0	0.01366	0	0.11105	0.0035479	0.113	0	0.0056764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021465	0	0.00035487	0	0	0	0.28029	0	0	0	0.020933	0	0.0028382	0	0.0044348	0	0.0058542	0	0	0	0.0019514	0	0	0	0	0	0	0	0.06954	0	0	0	0.0015965	0	0.00017708	0	0.0026611	0	0	0	0.018627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010646	0	0	0	0.087281	0	0	0	0.0040799	0	0.0012417	0	0.0028382	0	0.0074508	0	0.0014195	0	0	0	0	0	0.0046125	0	0.00035487	0	0	0	0	0	0	0	0	0.00035487	0.0014195	0	0.50417	0	0.023062	0	0	0	0	0	0.0028382	0	0	0	0	0	0	0	0	0	0.006564	0	0	0	0.00017708	0	0	0	0.0014195	0	0	0	0	0	0	0	0	0	0.00035487	0	0	0	0	0	0.28508	0	0	0	0	0	0	0	0	0.020224	0	0	0	0.0090473	0	0.00088681	0	0.013482	0	0.00035487	0	0	0	0	0	0	0	0	0	0	0	0.017208	0	0.0033709	0	0.00035487	0	0	0	0.00053194	0	0.00017708	0	0.0072737	0	0.0062091	0	0	0	0.0026611	0.010644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035487	0	0	0	0.29306	0	0.22264	0	0	0	0.00035487	0	0.00053194	0	0.00088681	0	0.0024833	0	0.0095792	0	0	0	0	0	0.0017743	0	0	0	0	0	0.00035487	0	0	0	0	0	0	0	0.016498	0	0.00017708	0	0	0	0	0	0	0	0.00035487	0	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020579	0	0.57868	0	0	0.017208	0	0.03956	0	0	0	0.015611	0	0	0	0	0	0	0	0	0	0	0	0.00035487	0	0	0	0.0026611	0	0	0	0	0	0.0019514	0	0.0014195	0	0.0040799	0	0.00017708	0	0.11762	0	0.00053194	0	0.053575	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0.00053194	0	0	0	0	0	0.00088681	0	0	0	0	0	0.017208	0.11265	0	0	0.39099	0	0.15753	0	0.23115	0	0	0	0.00035487	0.009757	0.00035487	0	0.0014195	0.00017708	0.00053194	0	0.0024833	0	0	0	0	0	0.0035479	0	0.0044348	0.00017708	0.00017708	0.00070973	0.041689	0.00035487	0	0	0	0.00017708	0.00017708	0	0.0047896	0.00053194	0.00053194	0	0	0	0	0	0.069718	0	0	0	0.00070973	0	0.00017708	0	0	0	0.0026611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00088681	0	0	0	0.024481	0	0	0	0.033706	0	0.11354	0	0.44155	0.16285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036189	0	0	0	0	0	0	0	0	0	0	0	0.019691	0	0	0	0.0014195	0	0.00017708	0	0	0	0	0	0	0	0	0	0.00070973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024833	0	0	0	0.0026611	0	0.0046125	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054994	0	0	0	0	0	0	0	0	0	0	0	0.020579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00088681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021643	0	0	0	0	0	0.0014195	0	0	0	0	0	0	0	0	0	0.072379	0	0	0	0	0	0	0	0	0	0	0	0.00070973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017743	0	0	0	0	0	0	0	0	0	0	0	0.0072737	0	0	0	0.0060313	0	0.0095792	0	0.0056764	0	0.023772	0.0014195	0	0	0	0	0.00088681	0	0	0	0.0054994	0	0.024481	0	0	0	0.0014195	0	0.00017708	0	0	0	0.00070973	0	0.0017743	0	0	0	0.046479	0	0.00088681	0	0.040092	0	0	0	0	0	0	0	0	0	0	0	0.11371	0	0	0	0	0	0	0	0.020046	0	0	0	0.054639	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019514	0	0	0	0	0	0	0	0.020579	0	0	0	0	0	0	0	0	0	0.0021285	0	0	0	0.010112	0	0.01703	0	0	0.052865	0	0	0	0	0	0.017208	0	0.00017708	0	0.020046	0	0.0028382	0	0.0088702	0	0.031223	0	0	0	0	0	0	0	0	0	0	0	0.012773	0	0	0	0.00053194	0	0	0	0	0	0.00017708	0	0.0012417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070973	0	0	0	0	0	0.0012417	0	0	0	0	0	0.015966	0	0	0	0	0	0.00017708	0	0.025013	0	0	0	0.0026611	0	0	0	0	0	0.0083376	0	0.0014195	0	0.019159	0	0.13873	0	0.0040799	0	0.01437	0	0	0	0	0	0	0	0	0	0	0	0.091538	0	0	0	0	0	0	0	0.0026611	0	0.00035487	0	0.016321	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0.15522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063862	0	0	0	0.00035487	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0.00035487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020756	0	0.0017743	0	0	0	0.00053194	0	0	0	0.00017708	0	0.050027	0	0.017563	0	0	0	0	0	0	0	0.0012417	0	0	0	0.0054994	0	0.0070959	0	0.044527	0	0.00035487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023063	0	0.028738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021997	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0.0081605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035487	0	0	0	0	0	0.00017708	0	0.07096	0	0.00017708	0	0	0	0	0	0.00070973	0	0	0	0	0	0.0086924	0	0	0	0.14245	0	0	0	0	0	0.0012417	0	0	0	0	0	0.037964	0.00017708	0	0	0	0	0	0	0	0	0.068476	0	0	0	0.0028382	0	0	0	0.00017708	0	0.0010646	0	0	0	0	0	0	0	0.00017708	0	0.0076278	0	0.0015965	0	0.0028382	0	0.058541	0	0.0023063	0	0.0019514	0	0	0	0	0	0	0	0	0	0	0	0.0023063	0	0	0	0	0	0	0	0.0033709	0	0.0012417	0	0.0010646	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02253	0	0.00017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053194	0	0.0042577	0	0	0	0	0	0	0	0.13092	0	0.023594	0	0.02732	0	0.0037257	0	0
